lat,lng,origin
51.5152377567038,-0.13956720629669,51.5152377567038+-0.13956720629669
51.5149916365711,-0.135959673710188,51.5149916365711+-0.135959673710188
51.5131493069166,-0.126436473966676,51.5131493069166+-0.126436473966676
51.5040482117178,-0.110700340373817,51.5040482117178+-0.110700340373817
51.5138669865586,-0.129145355465709,51.5138669865586+-0.129145355465709
51.4929076466984,-0.177253924607846,51.4929076466984+-0.177253924607846
51.4852549737794,-0.17493773065329,51.4852549737794+-0.17493773065329
51.4728662545143,-0.127223411541524,51.4728662545143+-0.127223411541524
51.492799803626,-0.177258226169712,51.492799803626+-0.177258226169712
51.5025894773101,-0.109463887833095,51.5025894773101+-0.109463887833095
51.5150102966383,-0.136002149734098,51.5150102966383+-0.136002149734098
51.5100760535481,-0.118708526652827,51.5100760535481+-0.118708526652827
51.5131387097611,-0.126336024569804,51.5131387097611+-0.126336024569804
51.5152910615895,-0.140660398273823,51.5152910615895+-0.140660398273823
51.5147399966553,-0.133707181187676,51.5147399966553+-0.133707181187676
51.4952709571705,-0.106208325176392,51.4952709571705+-0.106208325176392
51.4713513219774,-0.134859240079976,51.4713513219774+-0.134859240079976
51.5142632247952,-0.130873018279375,51.5142632247952+-0.130873018279375
51.4945616877503,-0.177216758268435,51.4945616877503+-0.177216758268435
51.4884263740915,-0.17648197447434,51.4884263740915+-0.17648197447434
51.4894113209324,-0.176788382882063,51.4894113209324+-0.176788382882063
51.5019894935785,-0.17432687997831,51.5019894935785+-0.17432687997831
51.513005073161,-0.125851500420796,51.513005073161+-0.125851500420796
51.5147086818997,-0.133434623407924,51.5147086818997+-0.133434623407924
51.5126359476474,-0.124699288583618,51.5126359476474+-0.124699288583618
51.5149645056031,-0.135384277785338,51.5149645056031+-0.135384277785338
51.5149814910096,-0.147807230322288,51.5149814910096+-0.147807230322288
51.4779067503441,-0.115726631744349,51.4779067503441+-0.115726631744349
51.4789498807735,-0.169083337474428,51.4789498807735+-0.169083337474428
51.4948402822587,-0.177205644892489,51.4948402822587+-0.177205644892489
51.5146853506134,-0.150125239074906,51.5146853506134+-0.150125239074906
51.5146038869509,-0.150661799967736,51.5146038869509+-0.150661799967736
51.5150363410641,-0.135943436074154,51.5150363410641+-0.135943436074154
51.5132605973632,-0.126648088685706,51.5132605973632+-0.126648088685706
51.5128619875548,-0.125338543094921,51.5128619875548+-0.125338543094921
51.4965619657577,-0.176892047509489,51.4965619657577+-0.176892047509489
51.5147511105214,-0.149733437572147,51.5147511105214+-0.149733437572147
51.5136999664808,-0.128258642062198,51.5136999664808+-0.128258642062198
51.5110881483525,-0.120698838639259,51.5110881483525+-0.120698838639259
51.5047681238369,-0.111290167872414,51.5047681238369+-0.111290167872414
51.4950559683194,-0.177197040865947,51.4950559683194+-0.177197040865947
51.4714362097159,-0.133977447551699,51.4714362097159+-0.133977447551699
51.5147658107346,-0.133634063438732,51.5147658107346+-0.133634063438732
51.4913785270669,-0.177228484043721,51.4913785270669+-0.177228484043721
51.5145150232395,-0.151299545451413,51.5145150232395+-0.151299545451413
51.512961623719,-0.157732504528801,51.512961623719+-0.157732504528801
51.514873639628,-0.148950195589883,51.514873639628+-0.148950195589883
51.513373727517,-0.12697492577146,51.513373727517+-0.12697492577146
51.5146543493128,-0.132845932185416,51.5146543493128+-0.132845932185416
51.5135550519373,-0.127630447322479,51.5135550519373+-0.127630447322479
51.5152918892673,-0.144119407561267,51.5152918892673+-0.144119407561267
51.5153316565332,-0.140384903975072,51.5153316565332+-0.140384903975072
51.5130594532246,-0.125878092516356,51.5130594532246+-0.125878092516356
51.5144355410253,-0.131528936296344,51.5144355410253+-0.131528936296344
51.5129267355216,-0.125451180645696,51.5129267355216+-0.125451180645696
51.5151726187009,-0.137162948010735,51.5151726187009+-0.137162948010735
51.4889336709587,-0.176721011501217,51.4889336709587+-0.176721011501217
51.512059656672,-0.122964728536056,51.512059656672+-0.122964728536056
51.5146968360732,-0.150283311007609,51.5146968360732+-0.150283311007609
51.5150626143733,-0.135899125620645,51.5150626143733+-0.135899125620645
51.5153078114993,-0.143989046260029,51.5153078114993+-0.143989046260029
51.5147632895397,-0.133475628679419,51.5147632895397+-0.133475628679419
51.5150195705227,-0.135454092139977,51.5150195705227+-0.135454092139977
51.4755528728832,-0.119783686273645,51.4755528728832+-0.119783686273645
51.5153152027346,-0.143887857030831,51.5153152027346+-0.143887857030831
51.5150511095485,-0.135741056545064,51.5150511095485+-0.135741056545064
51.5128599156627,-0.125208920670722,51.5128599156627+-0.125208920670722
51.4917665311586,-0.177313844380952,51.4917665311586+-0.177313844380952
51.5144145847476,-0.131342432347847,51.5144145847476+-0.131342432347847
51.5145226153963,-0.131914509470211,51.5145226153963+-0.131914509470211
51.4730149110212,-0.12639655935174,51.4730149110212+-0.12639655935174
51.4857472117303,-0.175364578923326,51.4857472117303+-0.175364578923326
51.4877121721794,-0.107011282433563,51.4877121721794+-0.107011282433563
51.4709750718955,-0.138344674182585,51.4709750718955+-0.138344674182585
51.4990733575074,-0.107232135316052,51.4990733575074+-0.107232135316052
51.5153318085458,-0.143800705855681,51.5153318085458+-0.143800705855681
51.5153501055709,-0.143252279603669,51.5153501055709+-0.143252279603669
51.5153391996177,-0.14369951654688,51.5153391996177+-0.14369951654688
51.5135718755779,-0.127557696659483,51.5135718755779+-0.127557696659483
51.4782994482257,-0.168317331539608,51.4782994482257+-0.168317331539608
51.4987380662354,-0.107073136131466,51.4987380662354+-0.107073136131466
51.4904504407983,-0.106177614389883,51.4904504407983+-0.106177614389883
51.5152092517103,-0.137204691441546,51.5152092517103+-0.137204691441546
51.494223633843,-0.105949204173549,51.494223633843+-0.105949204173549
51.4722684786908,-0.154174228553853,51.4722684786908+-0.154174228553853
51.4710522131659,-0.13697365434522,51.4710522131659+-0.13697365434522
51.515055975163,-0.135481430779266,51.515055975163+-0.135481430779266
51.514733010231,-0.150296258087528,51.514733010231+-0.150296258087528
51.5006739987181,-0.175315971420206,51.5006739987181+-0.175315971420206
51.5147576989601,-0.150151132997111,51.5147576989601+-0.150151132997111
51.4824286619123,-0.173034252591216,51.4824286619123+-0.173034252591216
51.5143625370517,-0.130897777775086,51.5143625370517+-0.130897777775086
51.4859087320471,-0.107820550573522,51.4859087320471+-0.107820550573522
51.4878498677234,-0.176418551707474,51.4878498677234+-0.176418551707474
51.5153824040337,-0.143020362889129,51.5153824040337+-0.143020362889129
51.5153360000422,-0.138957869966643,51.5153360000422+-0.138957869966643
51.4902531474576,-0.177143726741619,51.4902531474576+-0.177143726741619
51.4708570044739,-0.140538077916481,51.4708570044739+-0.140538077916481
51.5131875875942,-0.15723338063137,51.5131875875942+-0.15723338063137
51.5137709402179,-0.128198083868039,51.5137709402179+-0.128198083868039
51.5126398676828,-0.124382066359533,51.5126398676828+-0.124382066359533
51.4730893520644,-0.125990326277873,51.4730893520644+-0.125990326277873
51.5144689636278,-0.131369031793812,51.5144689636278+-0.131369031793812
51.5153424727114,-0.138799066430293,51.5153424727114+-0.138799066430293
51.5143312158066,-0.130625224338633,51.5143312158066+-0.130625224338633
51.5148363289067,-0.13354470570769,51.5148363289067+-0.13354470570769
51.5134781994828,-0.156270455534216,51.5134781994828+-0.156270455534216
51.5152010154633,-0.136686171681657,51.5152010154633+-0.136686171681657
51.4982029786991,-0.106792751798344,51.4982029786991+-0.106792751798344
51.5143991722379,-0.130939515396681,51.5143991722379+-0.130939515396681
51.515092608757,-0.135523172741007,51.515092608757+-0.135523172741007
51.493187854407,-0.105848079322127,51.493187854407+-0.105848079322127
51.5133684369806,-0.126643664474519,51.5133684369806+-0.126643664474519
51.4920022049476,-0.17743409199029,51.4920022049476+-0.17743409199029
51.5139428116987,-0.128825178651024,51.5139428116987+-0.128825178651024
51.4896851808775,-0.177051143989243,51.4896851808775+-0.177051143989243
51.5149554295708,-0.149004530122718,51.5149554295708+-0.149004530122718
51.4997695049935,-0.107462634419024,51.4997695049935+-0.107462634419024
51.4745081455933,-0.121929023031656,51.4745081455933+-0.121929023031656
51.5151689621626,-0.147151057221305,51.5151689621626+-0.147151057221305
51.5152377811033,-0.146384393941042,51.5152377811033+-0.146384393941042
51.5152638580774,-0.137245701690999,51.5152638580774+-0.137245701690999
51.514844169547,-0.133472322436529,51.514844169547+-0.133472322436529
51.471524919034,-0.132677993435548,51.471524919034+-0.132677993435548
51.4868278526773,-0.176041621852279,51.4868278526773+-0.176041621852279
51.5108411092429,-0.119873148712612,51.5108411092429+-0.119873148712612
51.4784825174098,-0.114622818779308,51.4784825174098+-0.114622818779308
51.5115121458222,-0.12134431984368,51.5115121458222+-0.12134431984368
51.4881480987742,-0.106719547580464,51.4881480987742+-0.106719547580464
51.5150682238638,-0.135120615068654,51.5150682238638+-0.135120615068654
51.5151310739112,-0.135680141106856,51.5151310739112+-0.135680141106856
51.5145148147689,-0.131424805194149,51.5145148147689+-0.131424805194149
51.4951844704391,-0.177364789906619,51.4951844704391+-0.177364789906619
51.4717698786766,-0.131213629594987,51.4717698786766+-0.131213629594987
51.4829224759279,-0.173561808714623,51.4829224759279+-0.173561808714623
51.515375676666,-0.138624760406671,51.515375676666+-0.138624760406671
51.5149427449488,-0.134015971034613,51.5149427449488+-0.134015971034613
51.5010132574,-0.1081027683,51.5010132574+-0.1081027683
51.4716036728183,-0.132069957637588,51.4716036728183+-0.132069957637588
51.5032494421957,-0.109681525618799,51.5032494421957+-0.109681525618799
51.5144540102339,-0.130994920433448,51.5144540102339+-0.130994920433448
51.4793769835748,-0.169944712608358,51.4793769835748+-0.169944712608358
51.5153352273628,-0.137776060043176,51.5153352273628+-0.137776060043176
51.5151481314939,-0.135621794052554,51.5151481314939+-0.135621794052554
51.5152013058421,-0.136138478694538,51.5152013058421+-0.136138478694538
51.4722449430128,-0.128861558149227,51.4722449430128+-0.128861558149227
51.515146986737,-0.135549777565687,51.515146986737+-0.135549777565687
51.4802264407224,-0.112347444496501,51.4802264407224+-0.112347444496501
51.512758766604,-0.124506889842709,51.512758766604+-0.124506889842709
51.5137656531066,-0.127866819458653,51.5137656531066+-0.127866819458653
51.4827319570518,-0.173454201852191,51.4827319570518+-0.173454201852191
51.5148235591892,-0.150335827531777,51.5148235591892+-0.150335827531777
51.504818100665,-0.111043141037071,51.504818100665+-0.111043141037071
51.4904296777457,-0.106005616029536,51.4904296777457+-0.106005616029536
51.4758101967387,-0.164399398710312,51.4758101967387+-0.164399398710312
51.5136119798021,-0.127253396434938,51.5136119798021+-0.127253396434938
51.512512905862,-0.123753160479241,51.512512905862+-0.123753160479241
51.5148484751206,-0.15020510549462,51.5148484751206+-0.15020510549462
51.4832513851282,-0.17389432767832,51.4832513851282+-0.17389432767832
51.5144906453866,-0.131036658215623,51.5144906453866+-0.131036658215623
51.4745536804183,-0.161685079091071,51.4745536804183+-0.161685079091071
51.4723245110406,-0.154877522964637,51.4723245110406+-0.154877522964637
51.4799186647318,-0.170657504718565,51.4799186647318+-0.170657504718565
51.4744966233217,-0.121771097956911,51.4744966233217+-0.121771097956911
51.514363259677,-0.130378901526476,51.514363259677+-0.130378901526476
51.5154091089585,-0.138464857538879,51.5154091089585+-0.138464857538879
51.4997222485735,-0.107320513783675,51.4997222485735+-0.107320513783675
51.5147019289385,-0.151176678303996,51.5147019289385+-0.151176678303996
51.5125970108293,-0.123951470831421,51.5125970108293+-0.123951470831421
51.5152374814471,-0.136151414658349,51.5152374814471+-0.136151414658349
51.5149764001028,-0.133870469708208,51.5149764001028+-0.133870469708208
51.5150284600386,-0.149073632513486,51.5150284600386+-0.149073632513486
51.4708263040585,-0.144844523227662,51.4708263040585+-0.144844523227662
51.5153992999102,-0.145224820345842,51.5153992999102+-0.145224820345842
51.4802030963431,-0.171020564084362,51.4802030963431+-0.171020564084362
51.5145968419678,-0.131493510797046,51.5145968419678+-0.131493510797046
51.4865036516415,-0.176011348434981,51.4865036516415+-0.176011348434981
51.5153454244891,-0.137285612185914,51.5153454244891+-0.137285612185914
51.5152354214354,-0.136021784692761,51.5152354214354+-0.136021784692761
51.512718904686,-0.124263524750854,51.512718904686+-0.124263524750854
51.483416063515,-0.174074982552101,51.483416063515+-0.174074982552101
51.5144390556489,-0.13062080934898,51.5144390556489+-0.13062080934898
51.4708015048135,-0.13874050322471,51.4708015048135+-0.13874050322471
51.5148939634784,-0.133210860672441,51.5148939634784+-0.133210860672441
51.5148599604783,-0.150363178013955,51.5148599604783+-0.150363178013955
51.4830521037873,-0.173801471196154,51.4830521037873+-0.173801471196154
51.477197531236,-0.116360689746013,51.477197531236+-0.116360689746013
51.5148727805848,-0.13300995082553,51.5148727805848+-0.13300995082553
51.5007191341963,-0.107797905572271,51.5007191341963+-0.107797905572271
51.4892003343736,-0.177099291641155,51.4892003343736+-0.177099291641155
51.5149017141601,-0.150159711062285,51.5149017141601+-0.150159711062285
51.4920974577683,-0.105706006163976,51.4920974577683+-0.105706006163976
51.5145452538361,-0.131077660407889,51.5145452538361+-0.131077660407889
51.5152522502816,-0.135949034293884,51.5152522502816+-0.135949034293884
51.5132633285619,-0.157475328268938,51.5132633285619+-0.157475328268938
51.4713721564546,-0.150365924326616,51.4713721564546+-0.150365924326616
51.5138859276663,-0.128078072139528,51.5138859276663+-0.128078072139528
51.5071977199898,-0.113625017886005,51.5071977199898+-0.113625017886005
51.5155382352521,-0.142639293550603,51.5155382352521+-0.142639293550603
51.4794916708207,-0.113069051608484,51.4794916708207+-0.113069051608484
51.4752089222637,-0.163329136374309,51.4752089222637+-0.163329136374309
51.5150112009488,-0.133796984367473,51.5150112009488+-0.133796984367473
51.5153905866624,-0.137298182484507,51.5153905866624+-0.137298182484507
51.5151541972098,-0.134872088642322,51.5151541972098+-0.134872088642322
51.4841448773599,-0.174679593539908,51.4841448773599+-0.174679593539908
51.5148876021398,-0.150405295908047,51.5148876021398+-0.150405295908047
51.5149393552897,-0.133237830028208,51.5149393552897+-0.133237830028208
51.5035927882878,-0.109782589252668,51.5035927882878+-0.109782589252668
51.4709107805242,-0.136561853938143,51.4709107805242+-0.136561853938143
51.491699557962,-0.177633429284401,51.491699557962+-0.177633429284401
51.4742251817245,-0.122228640021509,51.4742251817245+-0.122228640021509
51.515009138342,-0.133667355217789,51.515009138342+-0.133667355217789
51.4782509219625,-0.168664898282601,51.4782509219625+-0.168664898282601
51.496978402732,-0.10613755332405,51.496978402732+-0.10613755332405
51.5145904166165,-0.131090224347955,51.5145904166165+-0.131090224347955
51.514733429579,-0.151463652563983,51.514733429579+-0.151463652563983
51.5144630311934,-0.130432466071249,51.5144630311934+-0.130432466071249
51.4838453960336,-0.174504317004043,51.4838453960336+-0.174504317004043
51.5149304916526,-0.150273845610542,51.5149304916526+-0.150273845610542
51.5105560392245,-0.1189193329904,51.5105560392245+-0.1189193329904
51.4711958621265,-0.149451534139501,51.4711958621265+-0.149451534139501
51.515361631649,-0.136607553579983,51.515361631649+-0.136607553579983
51.4766100619978,-0.117205786365106,51.4766100619978+-0.117205786365106
51.4994026065391,-0.107016786155789,51.4994026065391+-0.107016786155789
51.5153169882418,-0.136061692966518,51.5153169882418+-0.136061692966518
51.494200607602,-0.177706558418683,51.494200607602+-0.177706558418683
51.5154042136164,-0.13702378480706,51.5154042136164+-0.13702378480706
51.5133387291941,-0.125909866574984,51.5133387291941+-0.125909866574984
51.5150292453415,-0.14969334176489,51.5150292453415+-0.14969334176489
51.5149318545051,-0.150360265706404,51.5149318545051+-0.150360265706404
51.5155889621386,-0.142435451233847,51.5155889621386+-0.142435451233847
51.5036282703696,-0.109752302853665,51.5036282703696+-0.109752302853665
51.514965075746,-0.150185969227267,51.514965075746+-0.150185969227267
51.4997608902787,-0.176159272939395,51.4997608902787+-0.176159272939395
51.4792343011549,-0.113281292990128,51.4792343011549+-0.113281292990128
51.5142278308305,-0.129217045050444,51.5142278308305+-0.129217045050444
51.4845825226387,-0.175065399662582,51.4845825226387+-0.175065399662582
51.4920416779881,-0.105593075143218,51.4920416779881+-0.105593075143218
51.4707118656137,-0.138758550021438,51.4707118656137+-0.138758550021438
51.5154447355203,-0.137310386193122,51.5154447355203+-0.137310386193122
51.4763986661573,-0.165801411055331,51.4763986661573+-0.165801411055331
51.5135085421902,-0.126407322177027,51.5135085421902+-0.126407322177027
51.470635896898,-0.141338990685485,51.470635896898+-0.141338990685485
51.4780018672936,-0.114930658708472,51.4780018672936+-0.114930658708472
51.5154893731416,-0.137856249702083,51.5154893731416+-0.137856249702083
51.5153227702386,-0.135859679121675,51.5153227702386+-0.135859679121675
51.5152488733953,-0.135170887537222,51.5152488733953+-0.135170887537222
51.5132518654599,-0.125538717924457,51.5132518654599+-0.125538717924457
51.5152503588129,-0.13517089248768,51.5152503588129+-0.13517089248768
51.5153538505224,-0.136117838999193,51.5153538505224+-0.136117838999193
51.5052801263257,-0.111254586826704,51.5052801263257+-0.111254586826704
51.4769904816604,-0.166843311178266,51.4769904816604+-0.166843311178266
51.4741296782553,-0.161025340549626,51.4741296782553+-0.161025340549626
51.493848441149,-0.105546982764322,51.493848441149+-0.105546982764322
51.5154070227124,-0.136634526597634,51.5154070227124+-0.136634526597634
51.4732059771266,-0.124847991597239,51.4732059771266+-0.124847991597239
51.4709765687107,-0.148092532301456,51.4709765687107+-0.148092532301456
51.5147523684585,-0.131660096738271,51.5147523684585+-0.131660096738271
51.50450304678,-0.110465387464453,51.50450304678+-0.110465387464453
51.4708606630418,-0.147017326706888,51.4708606630418+-0.147017326706888
51.4777653989687,-0.168093912838484,51.4777653989687+-0.168093912838484
51.4744210414455,-0.121543805326375,51.4744210414455+-0.121543805326375
51.4898981454418,-0.177445978221916,51.4898981454418+-0.177445978221916
51.472191970935,-0.128359756804039,51.472191970935+-0.128359756804039
51.4745334874135,-0.121265588679333,51.4745334874135+-0.121265588679333
51.5145747736739,-0.130672902877532,51.5145747736739+-0.130672902877532
51.4745325853531,-0.162060321569268,51.4745325853531+-0.162060321569268
51.4707405769485,-0.13773507855148,51.4707405769485+-0.13773507855148
51.4725985142352,-0.126787999966456,51.4725985142352+-0.126787999966456
51.5019061291863,-0.108353895990715,51.5019061291863+-0.108353895990715
51.4748542320101,-0.12051801226419,51.4748542320101+-0.12051801226419
51.5146722145111,-0.131144526343718,51.5146722145111+-0.131144526343718
51.4790214010674,-0.113462894401645,51.4790214010674+-0.113462894401645
51.5149893779599,-0.132990770700151,51.5149893779599+-0.132990770700151
51.4993376089088,-0.106889809980749,51.4993376089088+-0.106889809980749
51.4706382466011,-0.143757858877722,51.4706382466011+-0.143757858877722
51.515337767507,-0.135671701654994,51.515337767507+-0.135671701654994
51.5098669996073,-0.1174489696308,51.5098669996073+-0.1174489696308
51.5154898976907,-0.137322956541101,51.5154898976907+-0.137322956541101
51.5153860090051,-0.147228725798422,51.5153860090051+-0.147228725798422
51.4707656790504,-0.14612846038285,51.4707656790504+-0.14612846038285
51.4945524398613,-0.177778963863921,51.4945524398613+-0.177778963863921
51.5015005695019,-0.175268548344194,51.5015005695019+-0.175268548344194
51.4716803259975,-0.152801274216898,51.4716803259975+-0.152801274216898
51.5156385925302,-0.143298199379185,51.5156385925302+-0.143298199379185
51.5129368869118,-0.124398690285579,51.5129368869118+-0.124398690285579
51.4870254745024,-0.106809262382727,51.4870254745024+-0.106809262382727
51.5146996334655,-0.131172229131418,51.5146996334655+-0.131172229131418
51.5138387154042,-0.127373807506024,51.5138387154042+-0.127373807506024
51.5127857298887,-0.123943717485367,51.5127857298887+-0.123943717485367
51.5128516309503,-0.124128365231404,51.5128516309503+-0.124128365231404
51.5154084572565,-0.136158848064176,51.5154084572565+-0.136158848064176
51.4711469372579,-0.149770286163792,51.4711469372579+-0.149770286163792
51.4934569299589,-0.177880272352446,51.4934569299589+-0.177880272352446
51.5152187604291,-0.134408245894518,51.5152187604291+-0.134408245894518
51.5141048637685,-0.154948047189348,51.5141048637685+-0.154948047189348
51.4882731143371,-0.177035444594909,51.4882731143371+-0.177035444594909
51.502742181418,-0.108895625570372,51.502742181418+-0.108895625570372
51.4940860146627,-0.177855187503421,51.4940860146627+-0.177855187503421
51.5153640407077,-0.135627390750687,51.5153640407077+-0.135627390750687
51.5155281317412,-0.1374655244102,51.5155281317412+-0.1374655244102
51.4738569584124,-0.122819746690127,51.4738569584124+-0.122819746690127
51.5156739482839,-0.142691424117237,51.5156739482839+-0.142691424117237
51.4803966719847,-0.111749944888231,51.4803966719847+-0.111749944888231
51.5145842381095,-0.152838873985375,51.5145842381095+-0.152838873985375
51.4720536959608,-0.128710993622078,51.4720536959608+-0.128710993622078
51.492098785694,-0.177862398979171,51.492098785694+-0.177862398979171
51.5143759817547,-0.129484811021151,51.5143759817547+-0.129484811021151
51.472453179132,-0.156197052527489,51.472453179132+-0.156197052527489
51.5002973881248,-0.107296685825008,51.5002973881248+-0.107296685825008
51.5022321999647,-0.108498888143905,51.5022321999647+-0.108498888143905
51.4742827204804,-0.161609573843972,51.4742827204804+-0.161609573843972
51.470987248833,-0.148768838373173,51.470987248833+-0.148768838373173
51.4771962921131,-0.16735348184116,51.4771962921131+-0.16735348184116
51.5156988038767,-0.141422085923022,51.5156988038767+-0.141422085923022
51.5008959565038,-0.175710532232754,51.5008959565038+-0.175710532232754
51.5154892757689,-0.136717646356089,51.5154892757689+-0.136717646356089
51.4948139554385,-0.177826159614146,51.4948139554385+-0.177826159614146
51.515391687574,-0.135669500042312,51.515391687574+-0.135669500042312
51.5135502541544,-0.12620384045465,51.5135502541544+-0.12620384045465
51.4711910580162,-0.15028685628185,51.4711910580162+-0.15028685628185
51.515691124599,-0.140370263529602,51.515691124599+-0.140370263529602
51.4987926045756,-0.106552205133785,51.4987926045756+-0.106552205133785
51.489087308216,-0.177348673601687,51.489087308216+-0.177348673601687
51.4707286900534,-0.136986833761939,51.4707286900534+-0.136986833761939
51.5156656847958,-0.143873609491747,51.5156656847958+-0.143873609491747
51.5155525757523,-0.137305986813566,51.5155525757523+-0.137305986813566
51.5151114773527,-0.133317268831976,51.5151114773527+-0.133317268831976
51.4745560660513,-0.120991063529431,51.4745560660513+-0.120991063529431
51.5147632285253,-0.13121286386369,51.5147632285253+-0.13121286386369
51.5151476635829,-0.149789431405287,51.5151476635829+-0.149789431405287
51.5152111992925,-0.133932936762166,51.5152111992925+-0.133932936762166
51.4785596252002,-0.169430189500474,51.4785596252002+-0.169430189500474
51.4756531635341,-0.164708105462273,51.4756531635341+-0.164708105462273
51.4942850691425,-0.177933685889325,51.4942850691425+-0.177933685889325
51.5154810373375,-0.136199123560388,51.5154810373375+-0.136199123560388
51.5155921821377,-0.137534975580237,51.5155921821377+-0.137534975580237
51.5154379945845,-0.135754085698526,51.5154379945845+-0.135754085698526
51.5152625700355,-0.149092967702503,51.5152625700355+-0.149092967702503
51.4855577852823,-0.175905060214925,51.4855577852823+-0.175905060214925
51.4718640253088,-0.129222720027491,51.4718640253088+-0.129222720027491
51.5154568836538,-0.135810965443757,51.5154568836538+-0.135810965443757
51.4728566338205,-0.125495886916797,51.4728566338205+-0.125495886916797
51.4799177600041,-0.171175993702021,51.4799177600041+-0.171175993702021
51.4737613998687,-0.160478568712377,51.4737613998687+-0.160478568712377
51.5140422574447,-0.155541479596602,51.5140422574447+-0.155541479596602
51.4707771617571,-0.147423871561603,51.4707771617571+-0.147423871561603
51.5155425094169,-0.136672235673045,51.5155425094169+-0.136672235673045
51.4766899162619,-0.116669613001468,51.4766899162619+-0.116669613001468
51.5151366034546,-0.133200940444442,51.5151366034546+-0.133200940444442
51.5017300423373,-0.108029793081825,51.5017300423373+-0.108029793081825
51.4761823257553,-0.117540143301959,51.4761823257553+-0.117540143301959
51.5109848763035,-0.119305186628097,51.5109848763035+-0.119305186628097
51.5129781347121,-0.12416640434097,51.5129781347121+-0.12416640434097
51.4951028791505,-0.177901075398005,51.4951028791505+-0.177901075398005
51.4873441103819,-0.106493581467477,51.4873441103819+-0.106493581467477
51.5156170837039,-0.137404244713925,51.5156170837039+-0.137404244713925
51.5148268235715,-0.131253498707244,51.5148268235715+-0.131253498707244
51.5126762780452,-0.123285267389798,51.5126762780452+-0.123285267389798
51.4905242837709,-0.177809937653433,51.4905242837709+-0.177809937653433
51.4787527286563,-0.113531585603209,51.4787527286563+-0.113531585603209
51.51575548116,-0.139892018997754,51.51575548116+-0.139892018997754
51.4705589769042,-0.14499935290299,51.4705589769042+-0.14499935290299
51.5116361006168,-0.120661876892661,51.5116361006168+-0.120661876892661
51.4931720325048,-0.178064499974607,51.4931720325048+-0.178064499974607
51.4784707132701,-0.113888848773078,51.4784707132701+-0.113888848773078
51.4842331525867,-0.175151361637096,51.4842331525867+-0.175151361637096
51.4946636383648,-0.177990621002954,51.4946636383648+-0.177990621002954
51.4710164068807,-0.133591412450109,51.4710164068807+-0.133591412450109
51.5148540130213,-0.131266798483004,51.5148540130213+-0.131266798483004
51.5155446307247,-0.136239766007948,51.5155446307247+-0.136239766007948
51.5002210138473,-0.176256166905128,51.5002210138473+-0.176256166905128
51.5155119483277,-0.135880781057301,51.5155119483277+-0.135880781057301
51.4718762290711,-0.154391646170889,51.4718762290711+-0.154391646170889
51.5116914048622,-0.120746070361609,51.5116914048622+-0.120746070361609
51.515771855541,-0.139790462072281,51.515771855541+-0.139790462072281
51.4705421080614,-0.138261508813734,51.4705421080614+-0.138261508813734
51.4870367577851,-0.176753470437064,51.4870367577851+-0.176753470437064
51.4773937880925,-0.167907192238269,51.4773937880925+-0.167907192238269
51.4893821209424,-0.105732129292937,51.4893821209424+-0.105732129292937
51.5146669690645,-0.130251165833005,51.5146669690645+-0.130251165833005
51.5151704868451,-0.133069841205666,51.5151704868451+-0.133069841205666
51.5036309899528,-0.109363145747386,51.5036309899528+-0.109363145747386
51.4707768133362,-0.14797103352712,51.4707768133362+-0.14797103352712
51.5157955393166,-0.140149818229313,51.5157955393166+-0.140149818229313
51.5132021050432,-0.124676037529794,51.5132021050432+-0.124676037529794
51.4999129807831,-0.106880375186692,51.4999129807831+-0.106880375186692
51.5156701628706,-0.145862393031627,51.5156701628706+-0.145862393031627
51.5151412753606,-0.150524733748476,51.5151412753606+-0.150524733748476
51.473548414174,-0.123206800961429,51.473548414174+-0.123206800961429
51.4762252541171,-0.117322434769514,51.4762252541171+-0.117322434769514
51.5050908853444,-0.110671621972937,51.5050908853444+-0.110671621972937
51.5153816659812,-0.134473653396991,51.5153816659812+-0.134473653396991
51.515208267533,-0.133183597794042,51.515208267533+-0.133183597794042
51.4769612831552,-0.167276498055984,51.4769612831552+-0.167276498055984
51.4950864711234,-0.178002573346406,51.4950864711234+-0.178002573346406
51.4849792631257,-0.175712100746501,51.4849792631257+-0.175712100746501
51.4907344406133,-0.105387975449931,51.4907344406133+-0.105387975449931
51.5158062032288,-0.139688172775128,51.5158062032288+-0.139688172775128
51.5149951805807,-0.151525118613523,51.5149951805807+-0.151525118613523
51.4889694365809,-0.10579244758562,51.4889694365809+-0.10579244758562
51.5156549256569,-0.136955904105339,51.5156549256569+-0.136955904105339
51.4943557903278,-0.10522341920441,51.4943557903278+-0.10522341920441
51.4791233256596,-0.170401303675863,51.4791233256596+-0.170401303675863
51.5151107786429,-0.150871871581985,51.5151107786429+-0.150871871581985
51.515246506574,-0.133326161192497,51.515246506574+-0.133326161192497
51.5151122898002,-0.150871876792984,51.5151122898002+-0.150871876792984
51.5137122436292,-0.126211605253014,51.5137122436292+-0.126211605253014
51.5152335424851,-0.150103029707475,51.5152335424851+-0.150103029707475
51.5153710928654,-0.149131806608727,51.5153710928654+-0.149131806608727
51.5054374779615,-0.110974297228485,51.5054374779615+-0.110974297228485
51.4703956249702,-0.140931198541915,51.4703956249702+-0.140931198541915
51.5113065655946,-0.1197386936255,51.5113065655946+-0.1197386936255
51.4782220971334,-0.114086318512397,51.4782220971334+-0.114086318512397
